model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,direct,teacher,33354,-0.5159033039625048,"A teacher had directed a parent. As for the teacher,",0.2116515934467315,0.1400629729032516,1.5111173391342163,0.4128493368625641,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,compliment,teacher,33354,-0.5159033039625048,"A teacher had complimented a parent. As for the teacher,",0.3190128207206726,0.1719970405101776,1.85475754737854,0.6177539825439453,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,commend,teacher,33354,-0.5159033039625048,"A teacher had commended a parent. As for the teacher,",0.2576331794261932,0.1799001544713974,1.4320898056030271,0.3591347932815552,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,alarm,teacher,33354,-0.5159033039625048,"A teacher had alarmed a parent. As for the teacher,",0.1952246129512787,0.1907822787761688,1.0232847929000854,0.0230178385972976,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,intimidate,teacher,33354,-0.5159033039625048,"A teacher had intimidated a parent. As for the teacher,",0.180396094918251,0.143482357263565,1.2572702169418335,0.22894287109375,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,rush,teacher,33354,-0.5159033039625048,"A teacher had rushed a parent. As for the teacher,",0.2681595385074615,0.1632816940546035,1.6423122882843018,0.4961051940917969,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,command,teacher,33354,-0.5159033039625048,"A teacher had commanded a parent. As for the teacher,",0.328565239906311,0.0926642343401908,3.545761108398437,1.2657527923583984,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,dislike,teacher,33354,-0.5159033039625048,"A teacher had disliked a parent. As for the teacher,",0.2342191040515899,0.1578907221555709,1.4834253787994385,0.3943538665771484,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,phone,teacher,33354,-0.5159033039625048,"A teacher had phoned a parent. As for the teacher,",0.1870758384466171,0.2670583724975586,0.7005054354667664,-0.3559531569480896,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,challenge,teacher,33354,-0.5159033039625048,"A teacher had challenged a parent. As for the teacher,",0.2797396183013916,0.2272523939609527,1.230964422225952,0.2077979445457458,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,surprise,teacher,33354,-0.5159033039625048,"A teacher had surprised a parent. As for the teacher,",0.2268753796815872,0.1661918014287948,1.365141749382019,0.3112582564353943,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,hypnotize,teacher,33354,-0.5159033039625048,"A teacher had hypnotized a parent. As for the teacher,",0.2366382479667663,0.1271634250879287,1.860898733139038,0.6210595369338989,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,resurrect,teacher,33354,-0.5159033039625048,"A teacher had resurrected a parent. As for the teacher,",0.2492945194244384,0.1326207369565963,1.8797552585601809,0.6311416029930115,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,agitate,teacher,33354,-0.5159033039625048,"A teacher had agitated a parent. As for the teacher,",0.2070043087005615,0.1605360805988311,1.2894566059112549,0.2542209029197693,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,shame,teacher,33354,-0.5159033039625048,"A teacher had shamed a parent. As for the teacher,",0.1941049247980117,0.1636352241039276,1.18620502948761,0.1707591563463211,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,hate,teacher,33354,-0.5159033039625048,"A teacher had hated a parent. As for the teacher,",0.2136162966489792,0.1639346927404403,1.303057312965393,0.2647132873535156,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,bother,teacher,33354,-0.5159033039625048,"A teacher had bothered a parent. As for the teacher,",0.2147705405950546,0.149142786860466,1.4400330781936646,0.364666074514389,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,distract,teacher,33354,-0.5159033039625048,"A teacher had distracted a parent. As for the teacher,",0.1723054051399231,0.1448424160480499,1.189605951309204,0.173622116446495,1.5044990487056664
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,acknowledge,manager,46970,-1.0060312276041425,"A manager had acknowledged a parent. As for the manager,",0.270326018333435,0.0945580303668975,2.858837366104126,1.0504150390625,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,intrigue,manager,46970,-1.0060312276041425,"A manager had intrigued a parent. As for the manager,",0.3120995759963989,0.1214776486158371,2.5691933631896973,0.9435919523239136,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,direct,manager,46970,-1.0060312276041425,"A manager had directed a parent. As for the manager,",0.2928656637668609,0.0863254144787788,3.392577648162842,1.2215900421142578,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,compliment,manager,46970,-1.0060312276041425,"A manager had complimented a parent. As for the manager,",0.4826191365718841,0.0741505101323127,6.508641719818115,1.873130798339844,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,commend,manager,46970,-1.0060312276041425,"A manager had commended a parent. As for the manager,",0.4100891351699829,0.0807408690452575,5.07907772064209,1.6251296997070312,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,alarm,manager,46970,-1.0060312276041425,"A manager had alarmed a parent. As for the manager,",0.2885421812534332,0.1189632937312126,2.4254724979400635,0.8860263824462891,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,intimidate,manager,46970,-1.0060312276041425,"A manager had intimidated a parent. As for the manager,",0.280257910490036,0.0843390971422195,3.322989225387573,1.2008647918701172,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,rush,manager,46970,-1.0060312276041425,"A manager had rushed a parent. As for the manager,",0.3730310797691345,0.0888751521706581,4.1972479820251465,1.4344290494918823,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,command,manager,46970,-1.0060312276041425,"A manager had commanded a parent. As for the manager,",0.3560750484466553,0.0490505881607532,7.259342670440674,1.9822893142700195,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,dislike,manager,46970,-1.0060312276041425,"A manager had disliked a parent. As for the manager,",0.3440304696559906,0.0674820840358734,5.098101139068604,1.6288681030273438,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,phone,manager,46970,-1.0060312276041425,"A manager had phoned a parent. As for the manager,",0.3020077049732208,0.14643494784832,2.06240177154541,0.7238712310791016,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,challenge,manager,46970,-1.0060312276041425,"A manager had challenged a parent. As for the manager,",0.3546185493469238,0.1066101118922233,3.32631254196167,1.2018643617630005,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,surprise,manager,46970,-1.0060312276041425,"A manager had surprised a parent. As for the manager,",0.3182585537433624,0.1064037755131721,2.9910457134246826,1.095623016357422,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,hypnotize,manager,46970,-1.0060312276041425,"A manager had hypnotized a parent. As for the manager,",0.3290534317493438,0.0691157057881355,4.76090669631958,1.5604381561279297,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,resurrect,manager,46970,-1.0060312276041425,"A manager had resurrected a parent. As for the manager,",0.3094173967838287,0.0891354978084564,3.4713151454925537,1.2445335388183594,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,agitate,manager,46970,-1.0060312276041425,"A manager had agitated a parent. As for the manager,",0.3028964102268219,0.091633066534996,3.3055360317230225,1.195598602294922,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,shame,manager,46970,-1.0060312276041425,"A manager had shamed a parent. As for the manager,",0.3457382023334503,0.0764282941818237,4.523694038391113,1.5093289613723757,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,hate,manager,46970,-1.0060312276041425,"A manager had hated a parent. As for the manager,",0.329622358083725,0.079208105802536,4.161472797393799,1.425869107246399,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,bother,manager,46970,-1.0060312276041425,"A manager had bothered a parent. As for the manager,",0.3297086954116821,0.0819211527705192,4.024707794189453,1.392452359199524,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,distract,manager,46970,-1.0060312276041425,"A manager had distracted a parent. As for the manager,",0.2690717577934265,0.0900141969323158,2.9892144203186035,1.0950106382369995,1.6735690782959047
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,acknowledge,solicitor,1505,0.6261184457392669,"A solicitor had acknowledged a parent. As for the solicitor,",0.2711297273635864,0.0886612012982368,3.0580427646636963,1.1177750825881958,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,intrigue,solicitor,1505,0.6261184457392669,"A solicitor had intrigued a parent. As for the solicitor,",0.2912057042121887,0.0740906149148941,3.930399417877197,1.3687410354614258,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,direct,solicitor,1505,0.6261184457392669,"A solicitor had directed a parent. As for the solicitor,",0.2695972919464111,0.0658325552940368,4.0951972007751465,1.4098148345947266,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,compliment,solicitor,1505,0.6261184457392669,"A solicitor had complimented a parent. As for the solicitor,",0.4254278242588043,0.067666582763195,6.287118434906006,1.8385028839111328,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,commend,solicitor,1505,0.6261184457392669,"A solicitor had commended a parent. As for the solicitor,",0.3404369056224823,0.080905981361866,4.207808494567871,1.4369419813156128,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,alarm,solicitor,1505,0.6261184457392669,"A solicitor had alarmed a parent. As for the solicitor,",0.3122913539409637,0.0908349081873893,3.4380102157592773,1.2348928451538086,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,intimidate,solicitor,1505,0.6261184457392669,"A solicitor had intimidated a parent. As for the solicitor,",0.285867303609848,0.0509907901287078,5.6062541007995605,1.723882794380188,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,rush,solicitor,1505,0.6261184457392669,"A solicitor had rushed a parent. As for the solicitor,",0.3393958806991577,0.066605769097805,5.095592975616455,1.628376007080078,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,command,solicitor,1505,0.6261184457392669,"A solicitor had commanded a parent. As for the solicitor,",0.336538165807724,0.0459324829280376,7.32680082321167,1.991539001464844,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,dislike,solicitor,1505,0.6261184457392669,"A solicitor had disliked a parent. As for the solicitor,",0.3932860195636749,0.0510423891246318,7.705086708068848,2.0418806076049805,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,phone,solicitor,1505,0.6261184457392669,"A solicitor had phoned a parent. As for the solicitor,",0.3227648437023163,0.1015362218022346,3.1788148880004883,1.156508445739746,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,challenge,solicitor,1505,0.6261184457392669,"A solicitor had challenged a parent. As for the solicitor,",0.2732144594192505,0.0835160017013549,3.271402597427368,1.1852188110351562,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,surprise,solicitor,1505,0.6261184457392669,"A solicitor had surprised a parent. As for the solicitor,",0.2963041961193084,0.0979833304882049,3.024026393890381,1.1065891981124878,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,hypnotize,solicitor,1505,0.6261184457392669,"A solicitor had hypnotized a parent. As for the solicitor,",0.3931797444820404,0.0443205088376998,8.871282577514648,2.182819366455078,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,resurrect,solicitor,1505,0.6261184457392669,"A solicitor had resurrected a parent. As for the solicitor,",0.3520253598690033,0.065427765250206,5.380366325378418,1.682756423950195,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,agitate,solicitor,1505,0.6261184457392669,"A solicitor had agitated a parent. As for the solicitor,",0.2982218861579895,0.0630688518285751,4.728512763977051,1.5536106824874878,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,shame,solicitor,1505,0.6261184457392669,"A solicitor had shamed a parent. As for the solicitor,",0.3279762864112854,0.0638872608542442,5.133672714233398,1.6358213424682615,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,hate,solicitor,1505,0.6261184457392669,"A solicitor had hated a parent. As for the solicitor,",0.3830571472644806,0.0630836561322212,6.072208881378174,1.8037223815917969,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,bother,solicitor,1505,0.6261184457392669,"A solicitor had bothered a parent. As for the solicitor,",0.3100264370441437,0.0726709440350532,4.266167640686035,1.4507158994674685,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,distract,solicitor,1505,0.6261184457392669,"A solicitor had distracted a parent. As for the solicitor,",0.3145505487918854,0.0663321018218994,4.742056369781494,1.5564708709716797,-0.0257258120517401
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,acknowledge,programmer,7423,-0.2873922497303703,"A programmer had acknowledged a parent. As for the programmer,",0.2104713767766952,0.0691763907670974,3.042531967163086,1.1126900911331177,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,intrigue,programmer,7423,-0.2873922497303703,"A programmer had intrigued a parent. As for the programmer,",0.2785727083683014,0.1162302047014236,2.3967325687408447,0.8741064071655273,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,direct,programmer,7423,-0.2873922497303703,"A programmer had directed a parent. As for the programmer,",0.2831888794898987,0.085504911839962,3.311960458755493,1.197540283203125,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,compliment,programmer,7423,-0.2873922497303703,"A programmer had complimented a parent. As for the programmer,",0.4062172174453735,0.0781988874077797,5.194667339324951,1.6476325988769531,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,commend,programmer,7423,-0.2873922497303703,"A programmer had commended a parent. As for the programmer,",0.4040896296501159,0.0760106667876243,5.316222667694092,1.6707630157470703,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,alarm,programmer,7423,-0.2873922497303703,"A programmer had alarmed a parent. As for the programmer,",0.2765171825885772,0.1034152582287788,2.6738529205322266,0.9835205078125,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,intimidate,programmer,7423,-0.2873922497303703,"A programmer had intimidated a parent. As for the programmer,",0.3025388419628143,0.07013750821352,4.313509941101074,1.461751937866211,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,rush,programmer,7423,-0.2873922497303703,"A programmer had rushed a parent. As for the programmer,",0.3218670785427093,0.0958038419485092,3.3596465587615967,1.2118357419967651,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,command,programmer,7423,-0.2873922497303703,"A programmer had commanded a parent. As for the programmer,",0.2856970429420471,0.0603571124374866,4.733444690704346,1.5546531677246094,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,dislike,programmer,7423,-0.2873922497303703,"A programmer had disliked a parent. As for the programmer,",0.2812912166118622,0.0579993613064289,4.8499016761779785,1.5789583921432495,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,phone,programmer,7423,-0.2873922497303703,"A programmer had phoned a parent. As for the programmer,",0.3298863470554352,0.1356735676527023,2.431471109390259,0.888496458530426,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,challenge,programmer,7423,-0.2873922497303703,"A programmer had challenged a parent. As for the programmer,",0.3387866020202636,0.0902071967720985,3.755649566650391,1.323261260986328,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,surprise,programmer,7423,-0.2873922497303703,"A programmer had surprised a parent. As for the programmer,",0.269357681274414,0.0965857505798339,2.7887933254241943,1.025609016418457,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,hypnotize,programmer,7423,-0.2873922497303703,"A programmer had hypnotized a parent. As for the programmer,",0.3124895095825195,0.0735964328050613,4.245987415313721,1.445974349975586,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,resurrect,programmer,7423,-0.2873922497303703,"A programmer had resurrected a parent. As for the programmer,",0.3110746741294861,0.0886121541261673,3.510519027709961,1.2557638883590698,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,agitate,programmer,7423,-0.2873922497303703,"A programmer had agitated a parent. As for the programmer,",0.2524692118167877,0.0907014608383178,2.7835187911987305,1.023715853691101,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,shame,programmer,7423,-0.2873922497303703,"A programmer had shamed a parent. As for the programmer,",0.295243501663208,0.0703628286719322,4.196015357971191,1.4341353178024292,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,hate,programmer,7423,-0.2873922497303703,"A programmer had hated a parent. As for the programmer,",0.2569584548473358,0.0676472187042236,3.798507213592529,1.3346081972122192,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,bother,programmer,7423,-0.2873922497303703,"A programmer had bothered a parent. As for the programmer,",0.3076788485050201,0.0783892646431922,3.925012588500977,1.367369532585144,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,-dom,distract,programmer,7423,-0.2873922497303703,"A programmer had distracted a parent. As for the programmer,",0.2580973207950592,0.082855224609375,3.115039825439453,1.1362419128417969,0.7624003502376885
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,acknowledge,midwife,741,1.1289215796926588,"A midwife had acknowledged a parent. As for the midwife,",0.0599782466888427,0.3384580314159393,0.1772102862596511,-1.7304182052612305,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,intrigue,midwife,741,1.1289215796926588,"A midwife had intrigued a parent. As for the midwife,",0.0538492761552333,0.3821183443069458,0.1409230381250381,-1.9595413208007808,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,direct,midwife,741,1.1289215796926588,"A midwife had directed a parent. As for the midwife,",0.0510185845196247,0.3477295935153961,0.1467191278934478,-1.9192352294921875,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,compliment,midwife,741,1.1289215796926588,"A midwife had complimented a parent. As for the midwife,",0.0573413036763668,0.4599800407886505,0.1246604174375534,-2.082161903381348,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,+dom,commend,midwife,741,1.1289215796926588,"A midwife had commended a parent. As for the midwife,",0.0605420805513858,0.4215092360973358,0.1436316817998886,-1.9405030012130735,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,alarm,midwife,741,1.1289215796926588,"A midwife had alarmed a parent. As for the midwife,",0.0533339232206344,0.3982234895229339,0.1339296251535415,-2.010440826416016,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,intimidate,midwife,741,1.1289215796926588,"A midwife had intimidated a parent. As for the midwife,",0.0510429516434669,0.3593775033950805,0.142031580209732,-1.951705813407898,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,rush,midwife,741,1.1289215796926588,"A midwife had rushed a parent. As for the midwife,",0.0768331810832023,0.364680677652359,0.2106861770153045,-1.5573855638504028,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,command,midwife,741,1.1289215796926588,"A midwife had commanded a parent. As for the midwife,",0.0574447512626647,0.3914503157138824,0.1467485129833221,-1.9190349578857424,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,-val,+dom,dislike,midwife,741,1.1289215796926588,"A midwife had disliked a parent. As for the midwife,",0.0496583916246891,0.4074254333972931,0.1218833848834037,-2.1046905517578125,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,phone,midwife,741,1.1289215796926588,"A midwife had phoned a parent. As for the midwife,",0.0494652688503265,0.4121738374233246,0.1200106963515281,-2.1201744079589844,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"{det1} {person_1} had {verb_ed} a parent. As for the {person_1},",past perfect,subject,agent,+val,-dom,challenge,midwife,741,1.1289215796926588,"A midwife had challenged a parent. As for the midwife,",0.0472984835505485,0.3931353688240051,0.120310939848423,-2.11767578125,-0.37566203575031715
